apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,precipType,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
14.88,,2018-10-29 17:00:00,-8.95,0.18,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,14.88,1540803600,,10.01,320.0,,7.0
13.88,,2018-10-29 18:00:00,-7.97,0.21,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,13.88,1540807200,0.0,10.01,311.0,,5.0
9.04,,2018-10-29 19:00:00,-6.97,0.3,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,9.87,1540810800,0.0,10.01,0.0,,2.0
4.38,,2018-10-29 20:00:00,-3.97,0.49,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1540814400,0.0,10.01,20.0,,2.0
3.22,,2018-10-29 21:00:00,-3.97,0.53,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1540818000,0.0,10.01,20.0,,2.0
0.89,,2018-10-29 22:00:00,-2.98,0.65,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1540821600,0.0,10.01,0.0,,2.0
10.87,,2018-10-29 23:00:00,-5.97,0.3,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,10.87,1540825200,0.0,10.01,320.0,,5.0
10.87,,2018-10-30 00:00:00,-6.97,0.28,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,10.87,1540828800,0.0,10.01,290.0,,3.0
8.36,,2018-10-30 01:00:00,-4.97,0.35,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,9.87,1540832400,0.0,10.01,260.0,,3.0
6.62,,2018-10-30 02:00:00,-5.97,0.34,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1540836000,0.0,10.01,281.0,,4.01
-0.28,,2018-10-30 07:00:00,-1.99,0.76,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1540854000,,10.01,11.0,,2.0
12.88,,2018-10-30 10:00:00,-3.97,0.31,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,12.88,1540864800,,10.01,320.0,,3.0
15.88,,2018-10-30 11:00:00,-4.97,0.23,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,15.88,1540868400,,10.01,350.0,,3.0
16.87,,2018-10-30 12:00:00,-5.97,0.2,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,16.87,1540872000,,10.01,320.0,,5.0
16.87,,2018-10-30 14:00:00,-5.97,0.2,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,16.87,1540879200,,10.01,300.0,8.0,3.0
15.88,,2018-10-30 16:00:00,-4.97,0.23,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,15.88,1540886400,,10.01,80.0,,3.0
7.88,,2018-10-30 18:00:00,-1.01,0.53,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1540893600,0.0,10.01,,,0.0
3.22,,2018-10-30 20:00:00,0.02,0.71,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1540900800,0.0,10.01,101.0,,2.0
1.87,,2018-10-31 00:00:00,-1.01,0.81,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1540915200,0.0,10.01,20.0,,1.0
0.87,,2018-10-31 01:00:00,-1.01,0.87,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1540918800,0.0,10.01,0.0,,1.0
-1.45,,2018-10-31 02:00:00,-1.01,0.87,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1540922400,0.0,10.01,0.0,,2.0
0.87,,2018-10-31 03:00:00,-1.01,0.87,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1540926000,0.0,10.01,20.0,,1.0
-2.59,,2018-10-31 04:00:00,-1.99,0.87,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1540929600,0.0,10.01,350.0,,2.0
-2.59,,2018-10-31 05:00:00,-1.99,0.87,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1540933200,0.0,10.01,350.0,,2.0
-0.11,,2018-10-31 06:00:00,-1.99,0.87,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1540936800,0.0,10.01,341.0,,1.0
-1.26,,2018-10-31 07:00:00,-1.99,0.76,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1540940400,,,350.0,,3.0
3.56,,2018-10-31 08:00:00,-1.01,0.61,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1540944000,,10.01,350.0,,3.0
7.88,,2018-10-31 09:00:00,-2.97,0.43,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1540947600,,10.01,0.0,,2.0
11.87,,2018-10-31 10:00:00,-2.97,0.35,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,11.87,1540951200,,10.01,320.0,,3.0
13.88,,2018-10-31 11:00:00,-2.97,0.31,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,13.88,1540954800,,10.01,20.0,,3.0
15.88,,2018-10-31 12:00:00,-3.97,0.25,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,15.88,1540958400,,10.01,270.0,,2.0
16.87,,2018-10-31 13:00:00,-4.97,0.22,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,16.87,1540962000,,10.01,,,
17.88,,2018-10-31 14:00:00,-4.97,0.21,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,17.88,1540965600,,10.01,320.0,,2.0
16.87,,2018-10-31 15:00:00,-4.97,0.22,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,16.87,1540969200,,10.01,320.0,,2.0
16.87,,2018-10-31 16:00:00,-5.97,0.2,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,16.87,1540972800,,10.01,,,
12.88,,2018-10-31 17:00:00,-1.98,0.36,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,12.88,1540976400,,10.01,,,
7.88,,2018-10-31 18:00:00,-1.01,0.53,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1540980000,0.0,10.01,,,
6.87,,2018-10-31 19:00:00,0.02,0.62,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1540983600,0.0,10.01,,,
5.88,,2018-10-31 20:00:00,-1.01,0.61,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1540987200,0.0,10.01,,,0.0
5.88,,2018-10-31 21:00:00,0.02,0.66,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1540990800,0.0,10.01,,,0.0
3.89,,2018-10-31 22:00:00,0.02,0.76,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1540994400,0.0,10.01,,,
3.89,,2018-10-31 23:00:00,0.99,0.81,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1540998000,0.0,10.01,,,0.0
-0.28,,2018-11-01 00:00:00,0.02,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541001600,0.0,10.01,0.0,,2.0
1.87,,2018-11-01 01:00:00,0.02,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541005200,0.0,10.01,11.0,,1.0
0.87,,2018-11-01 02:00:00,0.02,0.94,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1541008800,0.0,10.01,11.0,,1.0
1.87,,2018-11-01 03:00:00,0.02,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541012400,0.0,10.01,,,0.0
-1.45,,2018-11-01 04:00:00,0.02,0.94,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1541016000,0.0,10.01,350.0,,2.0
-0.28,,2018-11-01 05:00:00,-1.01,0.81,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541019600,0.0,10.01,350.0,,2.0
-0.28,,2018-11-01 06:00:00,-1.01,0.81,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541023200,0.0,10.01,350.0,,2.0
0.89,,2018-11-01 07:00:00,-1.99,0.7,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1541026800,,10.01,350.0,,2.0
5.54,,2018-11-01 08:00:00,0.02,0.62,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1541030400,,10.01,0.0,,2.0
10.87,,2018-11-01 09:00:00,-2.97,0.38,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,10.87,1541034000,,10.01,0.0,,3.0
14.88,,2018-11-01 10:00:00,-3.97,0.27,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,14.88,1541037600,,10.01,350.0,,2.0
15.88,,2018-11-01 11:00:00,-4.97,0.23,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,15.88,1541041200,,10.01,350.0,,2.0
16.87,,2018-11-01 12:00:00,-4.97,0.22,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,16.87,1541044800,,10.01,140.0,,2.0
16.87,,2018-11-01 13:00:00,-4.97,0.22,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,16.87,1541048400,,10.01,120.0,,3.0
17.88,,2018-11-01 14:00:00,-3.97,0.22,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,17.88,1541052000,,10.01,191.0,,2.0
17.88,,2018-11-01 15:00:00,-3.97,0.22,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,17.88,1541055600,,10.01,140.0,,2.0
16.87,,2018-11-01 16:00:00,-2.97,0.26,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,16.87,1541059200,,10.01,170.0,,3.0
11.87,,2018-11-01 17:00:00,0.02,0.44,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,11.87,1541062800,,10.01,170.0,,3.0
8.88,,2018-11-01 18:00:00,2.01,0.62,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1541066400,0.0,10.01,,,
6.87,,2018-11-01 19:00:00,2.0,0.71,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1541070000,0.0,10.01,150.0,,1.0
5.88,,2018-11-01 20:00:00,3.0,0.82,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1541073600,0.0,10.01,150.0,,1.0
4.88,,2018-11-01 21:00:00,2.0,0.82,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1541077200,0.0,10.01,120.0,,1.0
4.88,,2018-11-01 22:00:00,3.0,0.88,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1541080800,0.0,10.01,71.0,,1.0
4.88,,2018-11-01 23:00:00,3.0,0.88,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1541084400,0.0,8.0,60.0,,1.0
2.07,,2018-11-02 00:00:00,2.0,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1541088000,0.0,7.0,60.0,,2.0
2.07,,2018-11-02 01:00:00,2.0,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1541091600,0.0,7.0,60.0,,2.0
2.87,,2018-11-02 02:00:00,0.99,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1541095200,0.0,8.0,,,0.0
2.87,,2018-11-02 03:00:00,0.99,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1541098800,0.0,8.0,0.0,,1.0
1.87,,2018-11-02 04:00:00,0.99,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541102400,0.0,8.0,,,0.0
1.87,,2018-11-02 05:00:00,0.02,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541106000,0.0,8.0,0.0,,1.0
0.87,,2018-11-02 06:00:00,0.02,0.94,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1541109600,0.0,8.0,0.0,,1.0
-1.45,,2018-11-02 07:00:00,0.02,0.94,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1541113200,,7.0,11.0,,2.0
4.88,,2018-11-02 08:00:00,3.0,0.88,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1541116800,,8.0,20.0,,1.0
7.88,,2018-11-02 09:00:00,4.01,0.77,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1541120400,,8.0,20.0,,1.0
10.87,,2018-11-02 10:00:00,2.01,0.54,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,10.87,1541124000,,8.0,101.0,,2.0
11.87,,2018-11-02 11:00:00,3.01,0.55,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,11.87,1541127600,,8.0,131.0,,2.0
12.88,,2018-11-02 12:00:00,2.01,0.48,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,12.88,1541131200,,8.0,,,
14.88,,2018-11-02 13:00:00,3.0,0.45,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,14.88,1541134800,,7.0,150.0,,2.0
15.88,,2018-11-02 14:00:00,3.0,0.42,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,15.88,1541138400,,7.0,120.0,,2.0
16.87,,2018-11-02 15:00:00,4.01,0.42,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,16.87,1541142000,,5.01,110.0,,2.0
15.88,,2018-11-02 16:00:00,4.01,0.45,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,15.88,1541145600,,4.01,140.0,,2.0
11.87,,2018-11-02 17:00:00,5.0,0.63,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,11.87,1541149200,,4.01,60.0,,1.0
8.88,,2018-11-02 18:00:00,6.0,0.82,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1541152800,0.0,4.01,30.0,,1.0
6.87,,2018-11-02 19:00:00,5.0,0.88,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1541156400,0.0,4.01,41.0,,1.0
6.87,,2018-11-02 20:00:00,4.01,0.82,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1541160000,0.0,4.01,41.0,,1.0
5.88,,2018-11-02 21:00:00,4.01,0.88,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1541163600,0.0,4.01,30.0,,1.0
3.22,,2018-11-02 22:00:00,4.01,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1541167200,0.0,4.01,80.0,,2.0
4.88,,2018-11-02 23:00:00,4.01,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1541170800,0.0,4.01,80.0,,1.0
3.89,,2018-11-03 00:00:00,3.0,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1541174400,0.0,3.51,41.0,,1.0
3.89,,2018-11-03 01:00:00,3.0,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1541178000,0.0,3.51,,,0.0
3.89,,2018-11-03 02:00:00,3.0,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1541181600,0.0,3.51,,,0.0
0.89,,2018-11-03 03:00:00,2.0,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1541185200,0.0,3.51,11.0,,2.0
2.87,,2018-11-03 04:00:00,2.0,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1541188800,0.0,3.51,50.0,,1.0
2.87,,2018-11-03 05:00:00,2.0,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1541192400,0.0,3.51,,,0.0
-0.28,,2018-11-03 06:00:00,1.87,1.0,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541196000,0.0,3.51,0.0,,2.0
1.87,,2018-11-03 07:00:00,1.87,1.0,fog,39.98694444,116.2905556,rain,hadian_meo,Foggy,1.87,1541199600,,3.2,80.0,,1.0
4.88,,2018-11-03 08:00:00,4.01,0.94,fog,39.98694444,116.2905556,rain,hadian_meo,Foggy,4.88,1541203200,,2.9,71.0,,1.0
8.88,,2018-11-03 09:00:00,5.0,0.77,fog,39.98694444,116.2905556,rain,hadian_meo,Foggy,8.88,1541206800,,2.9,80.0,,1.0
10.87,,2018-11-03 10:00:00,5.0,0.67,fog,39.98694444,116.2905556,rain,hadian_meo,Foggy,10.87,1541210400,,2.99,,,
12.88,,2018-11-03 11:00:00,5.0,0.59,fog,39.98694444,116.2905556,rain,hadian_meo,Foggy,12.88,1541214000,,2.99,,,
13.88,,2018-11-03 12:00:00,5.0,0.55,fog,39.98694444,116.2905556,rain,hadian_meo,Foggy,13.88,1541217600,,2.99,140.0,,2.0
15.88,,2018-11-03 13:00:00,5.0,0.48,fog,39.98694444,116.2905556,rain,hadian_meo,Foggy,15.88,1541221200,,2.99,150.0,,3.0
16.87,,2018-11-03 14:00:00,5.0,0.45,fog,39.98694444,116.2905556,rain,hadian_meo,Foggy,16.87,1541224800,,2.99,161.0,,3.0
17.88,,2018-11-03 15:00:00,5.0,0.43,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,17.88,1541228400,,3.51,191.0,,2.0
17.88,,2018-11-03 16:00:00,3.0,0.37,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,17.88,1541232000,,3.51,180.0,,4.01
15.88,,2018-11-03 17:00:00,4.01,0.45,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,15.88,1541235600,,3.51,170.0,,3.0
11.87,,2018-11-03 18:00:00,4.01,0.59,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,11.87,1541239200,0.0,4.51,161.0,,2.0
7.88,,2018-11-03 19:00:00,4.01,0.72,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1541242800,0.0,6.0,170.0,,2.0
7.88,,2018-11-03 20:00:00,5.0,0.82,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1541246400,0.0,6.0,80.0,,1.0
6.87,,2018-11-03 21:00:00,5.0,0.88,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1541250000,0.0,6.0,80.0,,1.0
7.88,,2018-11-03 22:00:00,5.0,0.77,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1541253600,0.0,6.0,90.0,,2.0
5.54,,2018-11-03 23:00:00,5.0,0.88,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1541257200,0.0,6.0,90.0,,2.0
9.04,,2018-11-04 00:00:00,6.0,0.77,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,9.87,1541260800,0.0,6.0,350.0,,2.0
7.88,,2018-11-04 01:00:00,6.0,0.88,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1541264400,0.0,6.0,60.0,,1.0
7.88,,2018-11-04 02:00:00,6.0,0.88,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1541268000,0.0,6.0,60.0,,1.0
7.88,,2018-11-04 03:00:00,6.0,0.82,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1541271600,0.0,6.0,0.0,,2.0
7.88,,2018-11-04 04:00:00,6.0,0.82,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1541275200,0.0,5.01,0.0,,2.0
7.88,,2018-11-04 05:00:00,6.0,0.88,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1541278800,0.0,5.01,50.0,,1.0
10.87,,2018-11-04 06:00:00,6.0,0.72,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,10.87,1541282400,0.0,4.51,260.0,,2.0
11.87,,2018-11-04 07:00:00,6.0,0.67,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,11.87,1541286000,,3.51,300.0,,3.0
10.87,,2018-11-04 08:00:00,6.99,0.77,fog,39.98694444,116.2905556,rain,hadian_meo,Foggy,10.87,1541289600,,3.2,320.0,,3.0
10.87,1.0,2018-11-04 09:00:00,8.01,0.82,fog,39.98694444,116.2905556,rain,hadian_meo,Foggy,10.87,1541293200,1.0,2.8,320.0,,5.0
7.43,1.0,2018-11-04 10:00:00,6.99,0.82,cloudy,39.98694444,116.2905556,rain,hadian_meo,Overcast,9.87,1541296800,2.0,4.01,320.0,,5.0
6.62,1.0,2018-11-04 11:00:00,6.99,0.88,cloudy,39.98694444,116.2905556,rain,hadian_meo,Overcast,8.88,1541300400,2.0,5.01,320.0,,4.01
6.62,1.0,2018-11-04 12:00:00,6.99,0.88,cloudy,39.98694444,116.2905556,rain,hadian_meo,Overcast,8.88,1541304000,2.0,7.0,330.0,,4.01
6.62,1.0,2018-11-04 13:00:00,6.99,0.88,cloudy,39.98694444,116.2905556,rain,hadian_meo,Overcast,8.88,1541307600,2.0,8.0,350.0,,4.01
7.16,,2018-11-04 14:00:00,6.99,0.88,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1541311200,,8.0,0.0,,3.0
5.39,,2018-11-04 15:00:00,5.0,0.82,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1541314800,,10.01,20.0,,4.01
4.94,1.0,2018-11-04 16:00:00,4.01,0.77,cloudy,39.98694444,116.2905556,rain,hadian_meo,Overcast,7.88,1541318400,0.0,10.01,11.0,,5.0
5.96,1.0,2018-11-04 17:00:00,4.01,0.77,cloudy,39.98694444,116.2905556,rain,hadian_meo,Overcast,7.88,1541322000,0.0,10.01,11.0,,3.0
5.96,1.0,2018-11-04 18:00:00,3.0,0.71,cloudy,39.98694444,116.2905556,rain,hadian_meo,Overcast,7.88,1541325600,0.0,10.01,30.0,,3.0
5.96,,2018-11-04 20:00:00,3.0,0.71,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1541332800,0.0,10.01,20.0,,3.0
4.75,,2018-11-04 21:00:00,2.0,0.71,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1541336400,0.0,10.01,20.0,,3.0
5.54,,2018-11-04 22:00:00,2.0,0.71,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1541340000,0.0,10.01,30.0,,2.0
5.54,,2018-11-04 23:00:00,0.99,0.66,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1541343600,0.0,10.01,20.0,,2.0
2.87,,2018-11-05 00:00:00,0.99,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1541347200,0.0,,,,
1.87,,2018-11-05 01:00:00,0.99,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541350800,0.0,10.01,41.0,,1.0
1.87,,2018-11-05 02:00:00,0.99,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541354400,0.0,10.01,,,0.0
-0.28,,2018-11-05 03:00:00,0.99,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541358000,0.0,10.01,50.0,,2.0
-2.59,,2018-11-05 04:00:00,-1.01,0.94,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1541361600,0.0,10.01,0.0,,2.0
-0.11,,2018-11-05 05:00:00,-1.01,0.94,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1541365200,0.0,10.01,0.0,,1.0
1.87,,2018-11-05 06:00:00,0.02,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541368800,0.0,10.01,,,0.0
-1.45,,2018-11-05 07:00:00,-1.01,0.87,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1541372400,,10.01,11.0,,2.0
2.87,,2018-11-05 08:00:00,0.02,0.81,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1541376000,,10.01,,,0.0
5.54,,2018-11-05 09:00:00,0.02,0.62,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1541379600,,10.01,20.0,,2.0
7.16,,2018-11-05 10:00:00,-1.0,0.5,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1541383200,,10.01,30.0,,3.0
8.36,,2018-11-05 11:00:00,-2.97,0.4,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,9.87,1541386800,,10.01,50.0,,3.0
10.87,,2018-11-05 12:00:00,-2.97,0.38,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,10.87,1541390400,,10.01,311.0,,3.0
10.87,,2018-11-05 13:00:00,-2.97,0.38,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,10.87,1541394000,,10.01,,,
10.87,,2018-11-05 14:00:00,-2.97,0.38,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,10.87,1541397600,,10.01,251.0,,2.0
10.87,,2018-11-05 15:00:00,-1.98,0.41,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,10.87,1541401200,,10.01,251.0,,2.0
9.04,,2018-11-05 16:00:00,-1.98,0.43,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,9.87,1541404800,,10.01,140.0,,2.0
6.72,,2018-11-05 17:00:00,0.99,0.62,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1541408400,,10.01,140.0,,2.0
5.88,,2018-11-05 18:00:00,2.0,0.76,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1541412000,0.0,10.01,90.0,,1.0
4.88,,2018-11-05 19:00:00,2.0,0.82,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1541415600,0.0,10.01,120.0,,1.0
5.88,,2018-11-05 20:00:00,2.0,0.76,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1541419200,0.0,10.01,120.0,,1.0
3.89,,2018-11-05 21:00:00,2.0,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1541422800,0.0,10.01,60.0,,1.0
3.89,,2018-11-05 22:00:00,3.0,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1541426400,0.0,10.01,30.0,,1.0
0.89,,2018-11-05 23:00:00,2.0,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1541430000,0.0,10.01,350.0,,2.0
1.87,,2018-11-06 00:00:00,0.99,0.94,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541433600,0.0,10.01,11.0,,1.0
-0.05,,2018-11-06 01:00:00,-1.01,0.76,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1541437200,0.0,10.01,0.0,,3.0
-1.26,,2018-11-06 02:00:00,0.02,0.87,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1541440800,0.0,10.01,350.0,,3.0
-1.45,,2018-11-06 03:00:00,-1.01,0.87,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1541444400,0.0,10.01,341.0,,2.0
-1.45,,2018-11-06 04:00:00,-1.01,0.87,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1541448000,0.0,10.01,350.0,,2.0
-1.14,,2018-11-06 05:00:00,-1.99,0.94,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1541451600,0.0,10.01,330.0,,1.0
-3.78,,2018-11-06 06:00:00,-1.99,0.94,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1541455200,0.0,10.01,341.0,,2.0
-3.64,,2018-11-06 07:00:00,-2.98,0.81,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1541458800,,10.01,0.0,,3.0
0.89,,2018-11-06 08:00:00,-1.99,0.7,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1541462400,,10.01,20.0,,2.0
