apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,precipType,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
16.96,1.0,2018-10-16 11:00:00,14.28,0.84,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.96,1539658800,4.0,10.01,7.0,,5.27
16.96,0.82,2018-10-16 12:00:00,14.28,0.84,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,16.96,1539662400,4.0,10.01,356.0,,4.56
18.39,0.82,2018-10-16 13:00:00,14.57,0.78,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.39,1539666000,4.0,9.43,24.0,,4.24
19.39,0.82,2018-10-16 14:00:00,14.57,0.74,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.39,1539669600,3.0,10.01,14.0,,4.28
18.97,0.82,2018-10-16 15:00:00,13.57,0.71,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.97,1539673200,2.0,10.01,36.0,,4.84
19.68,0.75,2018-10-16 16:00:00,12.99,0.65,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.68,1539676800,1.0,10.01,27.0,,5.98
18.68,0.44,2018-10-16 17:00:00,11.99,0.65,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,18.68,1539680400,0.0,10.01,20.0,,4.58
17.68,,2018-10-16 19:00:00,11.99,0.69,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.68,1539687600,0.0,10.01,31.0,,5.13
16.96,0.19,2018-10-16 20:00:00,11.99,0.73,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.96,1539691200,0.0,10.01,22.0,,3.53
16.96,0.19,2018-10-16 21:00:00,11.99,0.73,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.96,1539694800,0.0,10.01,16.0,,3.57
15.54,,2018-10-16 22:00:00,11.99,0.79,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.54,1539698400,0.0,10.01,5.0,,2.85
16.25,,2018-10-16 23:00:00,11.99,0.76,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.25,1539702000,0.0,10.01,2.0,,1.83
15.54,,2018-10-17 00:00:00,11.99,0.79,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.54,1539705600,0.0,10.01,345.0,,2.77
15.25,,2018-10-17 01:00:00,11.99,0.81,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.25,1539709200,0.0,10.01,285.0,,1.9
14.25,,2018-10-17 02:00:00,12.28,0.88,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,14.25,1539712800,0.0,10.01,335.0,,2.96
14.25,,2018-10-17 03:00:00,12.28,0.88,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,14.25,1539716400,0.0,10.01,340.0,,2.55
13.26,,2018-10-17 04:00:00,11.99,0.92,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,13.26,1539720000,0.0,10.01,285.0,,2.16
13.26,,2018-10-17 05:00:00,11.99,0.92,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,13.26,1539723600,0.0,10.01,341.0,,1.15
13.97,,2018-10-17 06:00:00,11.99,0.88,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,13.97,1539727200,0.0,10.01,335.0,,1.57
15.54,,2018-10-17 07:00:00,13.29,0.86,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,15.54,1539730800,,,330.0,,0.86
17.25,,2018-10-17 08:00:00,13.0,0.76,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,17.25,1539734400,,10.01,269.0,,2.09
18.25,,2018-10-17 09:00:00,13.28,0.73,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,18.25,1539738000,,10.01,345.0,,3.85
20.97,0.19,2018-10-17 10:00:00,13.99,0.64,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,20.97,1539741600,5.0,10.01,345.0,,4.14
21.26,0.44,2018-10-17 11:00:00,13.28,0.6,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,21.26,1539745200,5.0,10.01,0.0,,4.58
21.68,0.44,2018-10-17 12:00:00,12.56,0.56,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,21.68,1539748800,5.0,10.01,0.0,,4.58
21.97,0.44,2018-10-17 13:00:00,10.84,0.49,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,21.97,1539752400,4.0,10.01,353.0,,4.27
22.68,0.19,2018-10-17 14:00:00,9.56,0.43,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,22.68,1539756000,3.0,10.01,357.0,,4.98
21.68,0.19,2018-10-17 15:00:00,8.57,0.43,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,21.68,1539759600,2.0,10.01,345.0,,5.66
21.4,0.19,2018-10-17 16:00:00,9.14,0.46,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,21.4,1539763200,1.0,10.01,26.0,,5.21
20.68,0.19,2018-10-17 17:00:00,9.28,0.48,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,20.68,1539766800,0.0,10.01,24.0,,3.73
19.68,0.19,2018-10-17 18:00:00,10.56,0.56,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,19.68,1539770400,0.0,10.01,42.0,,3.53
19.68,,2018-10-17 19:00:00,10.85,0.57,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,19.68,1539774000,0.0,10.01,47.0,,2.49
18.97,,2018-10-17 20:00:00,11.57,0.62,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.97,1539777600,0.0,10.01,52.0,,2.92
18.68,,2018-10-17 21:00:00,12.57,0.68,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.68,1539781200,0.0,9.14,57.0,,2.49
18.68,,2018-10-17 22:00:00,12.57,0.68,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.68,1539784800,0.0,9.14,25.0,,2.16
16.68,0.44,2018-10-17 23:00:00,13.28,0.8,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,16.68,1539788400,0.0,9.14,2.0,10.0,3.89
16.25,0.44,2018-10-18 00:00:00,13.0,0.81,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,16.25,1539792000,0.0,9.14,352.0,,3.46
16.96,0.44,2018-10-18 01:00:00,13.0,0.78,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,16.96,1539795600,0.0,9.14,354.0,,2.57
16.25,,2018-10-18 02:00:00,13.28,0.83,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.25,1539799200,0.0,10.01,341.0,,2.57
15.25,,2018-10-18 03:00:00,13.0,0.86,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.25,1539802800,0.0,10.01,336.0,,2.57
15.25,,2018-10-18 04:00:00,13.0,0.86,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.25,1539806400,0.0,10.01,353.0,,3.25
14.97,,2018-10-18 05:00:00,13.0,0.88,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,14.97,1539810000,0.0,10.01,342.0,,2.26
15.54,0.19,2018-10-18 06:00:00,13.29,0.86,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.54,1539813600,0.0,10.01,346.0,,3.36
16.54,0.44,2018-10-18 07:00:00,13.99,0.85,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,16.54,1539817200,0.0,10.01,6.0,,3.56
18.25,0.19,2018-10-18 08:00:00,13.0,0.71,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,18.25,1539820800,1.0,10.01,11.0,,4.58
19.26,0.37,2018-10-18 09:00:00,11.28,0.6,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.26,1539824400,3.0,10.01,17.0,,6.98
20.26,0.37,2018-10-18 10:00:00,10.27,0.53,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.26,1539828000,4.0,10.01,27.0,,6.26
20.26,0.37,2018-10-18 11:00:00,10.7,0.54,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.26,1539831600,5.0,10.01,3.0,,5.27
20.97,0.66,2018-10-18 12:00:00,10.42,0.51,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,20.97,1539835200,5.0,10.01,7.0,,4.52
19.97,0.66,2018-10-18 13:00:00,9.99,0.53,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.97,1539838800,4.0,10.01,1.0,11.0,5.7
19.97,0.75,2018-10-18 14:00:00,8.99,0.49,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.97,1539842400,3.0,10.01,32.0,11.0,6.8
19.97,0.75,2018-10-18 15:00:00,8.0,0.46,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.97,1539846000,2.0,10.01,0.0,,6.29
18.97,,2018-10-18 16:00:00,6.99,0.46,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,18.97,1539849600,,10.01,16.0,,6.55
17.97,,2018-10-18 17:00:00,6.71,0.48,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,17.97,1539853200,,10.01,4.0,,6.55
16.96,,2018-10-18 18:00:00,6.0,0.48,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.96,1539856800,0.0,10.01,20.0,,6.29
15.97,,2018-10-18 19:00:00,6.0,0.52,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.97,1539860400,0.0,10.01,11.0,,6.0
15.68,,2018-10-18 20:00:00,6.0,0.53,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.68,1539864000,0.0,10.01,19.0,,5.7
15.68,,2018-10-18 21:00:00,6.0,0.53,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.68,1539867600,0.0,10.01,12.0,,5.57
14.97,,2018-10-18 22:00:00,6.28,0.56,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,14.97,1539871200,0.0,10.01,1.0,,4.16
13.68,,2018-10-18 23:00:00,6.99,0.64,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,13.68,1539874800,0.0,10.01,353.0,,3.25
13.68,,2018-10-19 00:00:00,6.99,0.64,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,13.68,1539878400,0.0,10.01,357.0,,3.11
13.68,,2018-10-19 01:00:00,6.99,0.64,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,13.68,1539882000,0.0,10.01,334.0,,1.86
12.97,,2018-10-19 02:00:00,6.99,0.67,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,12.97,1539885600,0.0,10.01,304.0,,2.28
12.25,,2018-10-19 03:00:00,6.99,0.7,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,12.25,1539889200,0.0,10.01,329.0,,2.22
12.25,,2018-10-19 04:00:00,8.01,0.75,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,12.25,1539892800,0.0,10.01,299.0,,2.22
12.97,,2018-10-19 05:00:00,8.01,0.72,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,12.97,1539896400,0.0,10.01,281.0,,1.15
12.25,,2018-10-19 06:00:00,8.01,0.75,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,12.25,1539900000,0.0,10.01,325.0,,1.91
13.83,,2018-10-19 07:00:00,9.0,0.73,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,13.83,1539903600,,10.01,330.0,,3.19
15.54,,2018-10-19 08:00:00,9.28,0.66,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,15.54,1539907200,,10.01,342.0,,3.53
18.25,,2018-10-19 09:00:00,9.0,0.55,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,18.25,1539910800,,10.01,350.0,,5.13
19.26,,2018-10-19 10:00:00,9.71,0.54,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,19.26,1539914400,,10.01,11.0,,4.58
19.97,0.37,2018-10-19 11:00:00,8.99,0.49,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.97,1539918000,5.0,10.01,11.0,,3.58
19.97,0.44,2018-10-19 12:00:00,8.57,0.48,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.97,1539921600,5.0,10.01,16.0,,4.56
20.97,0.44,2018-10-19 13:00:00,8.99,0.46,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.97,1539925200,4.0,10.01,23.0,,5.27
20.97,0.44,2018-10-19 14:00:00,7.28,0.41,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.97,1539928800,3.0,10.01,49.0,,4.75
20.97,,2018-10-19 15:00:00,7.28,0.41,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,20.97,1539932400,,10.01,41.0,10.0,4.58
19.97,,2018-10-19 16:00:00,8.71,0.48,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,19.97,1539936000,,10.01,28.0,10.29,3.52
19.68,,2018-10-19 17:00:00,7.57,0.45,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,19.68,1539939600,,10.01,50.0,,4.16
18.68,,2018-10-19 18:00:00,9.28,0.54,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.68,1539943200,0.0,10.01,40.0,,4.16
17.97,,2018-10-19 19:00:00,10.28,0.61,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.97,1539946800,0.0,10.01,40.0,,3.26
17.68,,2018-10-19 20:00:00,10.99,0.65,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.68,1539950400,0.0,10.01,34.0,,3.38
16.96,,2018-10-19 21:00:00,11.28,0.69,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.96,1539954000,0.0,10.01,10.0,,2.89
16.25,0.75,2018-10-19 22:00:00,11.99,0.76,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,16.25,1539957600,0.0,10.01,344.0,,2.97
16.25,0.75,2018-10-19 23:00:00,11.99,0.76,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,16.25,1539961200,0.0,10.01,347.0,,2.49
15.25,0.75,2018-10-20 00:00:00,11.99,0.81,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,15.25,1539964800,0.0,10.01,354.0,,2.97
15.82,,2018-10-20 01:00:00,11.99,0.78,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.82,1539968400,0.0,10.01,12.0,,2.33
16.54,0.26,2018-10-20 02:00:00,13.0,0.8,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,16.54,1539972000,0.0,10.01,7.0,,2.28
16.54,0.35,2018-10-20 03:00:00,13.0,0.8,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,16.54,1539975600,0.0,10.01,355.0,,1.9
16.54,0.53,2018-10-20 04:00:00,13.0,0.8,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,16.54,1539979200,0.0,10.01,5.0,,1.91
16.83,0.53,2018-10-20 05:00:00,12.43,0.75,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,16.83,1539982800,0.0,10.01,15.0,,1.99
16.83,0.53,2018-10-20 06:00:00,12.43,0.75,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,16.83,1539986400,0.0,10.01,25.0,,1.97
18.25,0.75,2018-10-20 07:00:00,12.42,0.69,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.25,1539990000,0.0,10.01,65.0,,2.57
18.97,0.75,2018-10-20 08:00:00,11.71,0.63,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.97,1539993600,1.0,10.01,74.0,,3.57
19.97,,2018-10-20 09:00:00,11.71,0.59,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,19.97,1539997200,,10.01,74.0,,4.28
20.26,0.44,2018-10-20 10:00:00,10.7,0.54,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.26,1540000800,4.0,10.01,64.0,,4.27
20.26,0.44,2018-10-20 11:00:00,10.99,0.55,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.26,1540004400,5.0,10.01,78.0,,3.46
19.97,0.44,2018-10-20 12:00:00,10.99,0.56,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.97,1540008000,5.0,10.01,82.0,10.0,3.89
20.26,0.44,2018-10-20 13:00:00,10.99,0.55,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.26,1540011600,4.0,10.01,74.0,10.0,3.96
20.97,0.44,2018-10-20 14:00:00,10.99,0.53,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.97,1540015200,3.0,10.01,65.0,,3.95
20.68,0.44,2018-10-20 15:00:00,10.7,0.53,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.68,1540018800,2.0,10.01,67.0,8.99,3.99
19.97,0.44,2018-10-20 16:00:00,10.99,0.56,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.97,1540022400,0.0,10.01,74.0,8.0,3.96
19.97,0.44,2018-10-20 17:00:00,10.99,0.56,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.97,1540026000,0.0,10.01,80.0,10.0,4.16
19.68,0.37,2018-10-20 18:00:00,10.99,0.57,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.68,1540029600,0.0,10.01,71.0,8.0,3.89
18.97,0.37,2018-10-20 19:00:00,10.99,0.6,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,18.97,1540033200,0.0,10.01,57.0,,3.99
18.25,,2018-10-20 20:00:00,11.71,0.66,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.25,1540036800,0.0,10.01,56.0,,3.28
18.25,,2018-10-20 21:00:00,11.99,0.67,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.25,1540040400,0.0,10.01,54.0,,2.57
18.25,0.75,2018-10-20 22:00:00,12.28,0.68,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.25,1540044000,0.0,10.01,67.0,,2.28
18.25,0.75,2018-10-20 23:00:00,12.28,0.68,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.25,1540047600,0.0,10.01,54.0,,2.57
18.25,0.19,2018-10-21 00:00:00,12.28,0.68,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.25,1540051200,0.0,10.01,67.0,,2.28
18.25,,2018-10-21 01:00:00,12.28,0.68,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.25,1540054800,0.0,10.01,56.0,,2.28
18.25,,2018-10-21 02:00:00,12.28,0.68,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.25,1540058400,0.0,10.01,53.0,,2.0
16.83,,2018-10-21 03:00:00,13.0,0.78,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.83,1540062000,0.0,10.01,8.0,,1.71
16.54,,2018-10-21 04:00:00,13.0,0.8,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.54,1540065600,0.0,10.01,22.0,,1.54
16.54,,2018-10-21 05:00:00,13.0,0.8,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.54,1540069200,0.0,10.01,44.0,,1.86
16.83,,2018-10-21 06:00:00,13.0,0.78,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.83,1540072800,0.0,10.01,24.0,,1.86
17.82,,2018-10-21 07:00:00,13.71,0.77,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,17.82,1540076400,,10.01,25.0,,1.9
19.26,,2018-10-21 08:00:00,14.28,0.73,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,19.26,1540080000,,10.01,50.0,,4.01
21.26,,2018-10-21 09:00:00,13.99,0.63,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,21.26,1540083600,,10.01,60.0,,4.01
21.26,0.19,2018-10-21 10:00:00,13.71,0.62,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,21.26,1540087200,4.0,10.01,83.0,8.99,4.56
21.26,0.44,2018-10-21 11:00:00,13.71,0.62,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,21.26,1540090800,5.0,10.01,90.0,8.99,4.29
21.54,0.44,2018-10-21 12:00:00,13.71,0.61,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,21.54,1540094400,5.0,10.01,90.0,10.0,5.0
21.97,0.44,2018-10-21 13:00:00,13.71,0.59,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,21.97,1540098000,4.0,10.01,90.0,10.0,4.29
20.97,0.44,2018-10-21 14:00:00,13.99,0.64,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.97,1540101600,3.0,10.01,98.0,8.0,3.53
20.97,0.75,2018-10-21 15:00:00,13.99,0.64,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,20.97,1540105200,1.0,10.01,110.0,10.0,4.72
19.97,0.66,2018-10-21 16:00:00,13.71,0.67,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.97,1540108800,0.0,10.01,117.0,10.0,4.6
19.97,0.75,2018-10-21 17:00:00,13.71,0.67,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.97,1540112400,0.0,10.01,97.0,,3.63
19.26,0.82,2018-10-21 18:00:00,14.42,0.74,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.26,1540116000,0.0,10.01,146.0,,2.69
19.26,0.82,2018-10-21 19:00:00,14.99,0.76,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.26,1540119600,0.0,10.01,145.0,,2.16
18.97,0.82,2018-10-21 20:00:00,14.99,0.78,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.97,1540123200,0.0,10.01,144.0,,2.69
18.26,0.82,2018-10-21 21:00:00,14.99,0.81,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.25,1540126800,0.0,10.01,89.0,,1.72
17.77,0.82,2018-10-21 22:00:00,15.42,0.87,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,17.68,1540130400,0.0,10.01,170.0,,3.29
17.13,0.6,2018-10-21 23:00:00,15.71,0.92,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,16.96,1540134000,0.0,10.01,148.0,,2.92
17.02,0.42,2018-10-22 00:00:00,14.99,0.88,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,16.96,1540137600,0.0,10.01,110.0,,2.14
17.74,1.0,2018-10-22 01:00:00,15.28,0.86,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.68,1540141200,0.0,8.29,117.0,,2.16
17.17,1.0,2018-10-22 02:00:00,16.0,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.96,1540144800,0.0,8.29,90.0,,2.86
17.17,1.0,2018-10-22 03:00:00,16.0,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.96,1540148400,0.0,8.43,71.0,,2.14
17.17,1.0,2018-10-22 04:00:00,16.0,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.96,1540152000,0.0,9.43,81.0,,2.87
17.17,1.0,2018-10-22 05:00:00,16.0,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.96,1540155600,0.0,10.01,84.0,12.0,2.78
17.17,1.0,2018-10-22 06:00:00,16.0,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.96,1540159200,0.0,8.58,117.0,12.0,3.0
17.13,1.0,2018-10-22 07:00:00,15.71,0.92,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.96,1540162800,0.0,8.58,90.0,,3.29
17.17,1.0,2018-10-22 08:00:00,16.0,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.96,1540166400,1.0,10.01,104.0,,3.28
17.4,1.0,2018-10-22 09:00:00,15.71,0.91,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.25,1540170000,2.0,10.01,99.0,,2.54
17.44,0.82,2018-10-22 10:00:00,16.0,0.92,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,17.25,1540173600,3.0,7.15,78.0,,2.09
17.56,1.0,2018-10-22 11:00:00,16.71,0.97,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.25,1540177200,4.0,6.29,81.0,7.0,1.91
18.27,1.0,2018-10-22 12:00:00,16.99,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1540180800,4.0,5.84,74.0,,1.98
18.32,1.0,2018-10-22 13:00:00,17.28,0.96,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1540184400,3.0,5.86,80.0,,2.0
18.59,1.0,2018-10-22 14:00:00,17.28,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.25,1540188000,2.0,5.01,48.0,,2.09
18.66,1.0,2018-10-22 15:00:00,17.71,0.97,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.25,1540191600,1.0,5.01,19.0,,1.95
18.66,1.0,2018-10-22 16:00:00,17.71,0.97,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.25,1540195200,0.0,5.01,1.0,,2.48
18.27,1.0,2018-10-22 17:00:00,16.99,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1540198800,0.0,4.2,355.0,,3.95
18.27,1.0,2018-10-22 18:00:00,16.99,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1540202400,0.0,8.58,354.0,,3.56
18.27,1.0,2018-10-22 19:00:00,16.99,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1540206000,0.0,10.01,338.0,,2.56
18.27,1.0,2018-10-22 20:00:00,16.99,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1540209600,0.0,10.01,320.0,,3.0
18.27,1.0,2018-10-22 21:00:00,16.99,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1540213200,0.0,7.85,311.0,,3.72
18.27,1.0,2018-10-22 22:00:00,16.99,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1540216800,0.0,7.15,317.0,,3.71
18.27,1.0,2018-10-22 23:00:00,16.99,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1540220400,0.0,6.44,327.0,,3.99
18.27,0.84,2018-10-23 00:00:00,16.99,0.94,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,17.97,1540224000,0.0,6.07,323.0,,4.27
17.49,,2018-10-23 01:00:00,16.28,0.94,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.25,1540227600,0.0,5.73,316.0,,3.28
17.44,0.93,2018-10-23 02:00:00,16.0,0.92,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,17.25,1540231200,0.0,5.15,324.0,,4.24
