,apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,precipType,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
1262,6.62,1.0,2018-11-04 12:00:00,6.99,0.88,cloudy,39.98694444,116.29055559999999,rain,hadian_meo,Overcast,8.88,1541304000,2.0,7.0,330.0,,4.01
1263,6.62,1.0,2018-11-04 13:00:00,6.99,0.88,cloudy,39.98694444,116.29055559999999,rain,hadian_meo,Overcast,8.88,1541307600,2.0,8.0,350.0,,4.01
1264,7.16,,2018-11-04 14:00:00,6.99,0.88,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,8.88,1541311200,,8.0,0.0,,3.0
1265,5.39,,2018-11-04 15:00:00,5.0,0.82,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,7.88,1541314800,,10.01,20.0,,4.01
1266,4.94,1.0,2018-11-04 16:00:00,4.01,0.77,cloudy,39.98694444,116.29055559999999,rain,hadian_meo,Overcast,7.88,1541318400,0.0,10.01,11.0,,5.0
1267,5.96,1.0,2018-11-04 17:00:00,4.01,0.77,cloudy,39.98694444,116.29055559999999,rain,hadian_meo,Overcast,7.88,1541322000,0.0,10.01,11.0,,3.0
1268,5.96,1.0,2018-11-04 18:00:00,3.0,0.71,cloudy,39.98694444,116.29055559999999,rain,hadian_meo,Overcast,7.88,1541325600,0.0,10.01,30.0,,3.0
1269,5.96,,2018-11-04 20:00:00,3.0,0.71,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,7.88,1541332800,0.0,10.01,20.0,,3.0
1270,4.75,,2018-11-04 21:00:00,2.0,0.71,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,6.87,1541336400,0.0,10.01,20.0,,3.0
1271,5.54,,2018-11-04 22:00:00,2.0,0.71,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,6.87,1541340000,0.0,10.01,30.0,,2.0
1272,5.54,,2018-11-04 23:00:00,0.99,0.66,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,6.87,1541343600,0.0,10.01,20.0,,2.0
1273,2.87,,2018-11-05 00:00:00,0.99,0.87,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,2.87,1541347200,0.0,,,,
1274,1.87,,2018-11-05 01:00:00,0.99,0.94,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,1.87,1541350800,0.0,10.01,41.0,,1.0
1275,1.87,,2018-11-05 02:00:00,0.99,0.94,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,1.87,1541354400,0.0,10.01,,,0.0
1276,-0.28,,2018-11-05 03:00:00,0.99,0.94,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,1.87,1541358000,0.0,10.01,50.0,,2.0
1277,-2.59,,2018-11-05 04:00:00,-1.01,0.94,clear-night,39.98694444,116.29055559999999,snow,hadian_meo,Clear,-0.11,1541361600,0.0,10.01,0.0,,2.0
1278,-0.11,,2018-11-05 05:00:00,-1.01,0.94,clear-night,39.98694444,116.29055559999999,snow,hadian_meo,Clear,-0.11,1541365200,0.0,10.01,0.0,,1.0
1279,1.87,,2018-11-05 06:00:00,0.02,0.87,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,1.87,1541368800,0.0,10.01,,,0.0
1280,-1.45,,2018-11-05 07:00:00,-1.01,0.87,clear-day,39.98694444,116.29055559999999,snow,hadian_meo,Clear,0.87,1541372400,,10.01,11.0,,2.0
1281,2.87,,2018-11-05 08:00:00,0.02,0.81,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,2.87,1541376000,,10.01,,,0.0
1282,5.54,,2018-11-05 09:00:00,0.02,0.62,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,6.87,1541379600,,10.01,20.0,,2.0
1283,7.16,,2018-11-05 10:00:00,-1.0,0.5,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,8.88,1541383200,,10.01,30.0,,3.0
1284,8.36,,2018-11-05 11:00:00,-2.97,0.4,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,9.87,1541386800,,10.01,50.0,,3.0
1285,10.87,,2018-11-05 12:00:00,-2.97,0.38,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,10.87,1541390400,,10.01,311.0,,3.0
1286,10.87,,2018-11-05 13:00:00,-2.97,0.38,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,10.87,1541394000,,10.01,,,
1287,10.87,,2018-11-05 14:00:00,-2.97,0.38,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,10.87,1541397600,,10.01,251.0,,2.0
1288,10.87,,2018-11-05 15:00:00,-1.98,0.41,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,10.87,1541401200,,10.01,251.0,,2.0
1289,9.04,,2018-11-05 16:00:00,-1.98,0.43,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,9.87,1541404800,,10.01,140.0,,2.0
1290,6.72,,2018-11-05 17:00:00,0.99,0.62,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,7.88,1541408400,,10.01,140.0,,2.0
1291,5.88,,2018-11-05 18:00:00,2.0,0.76,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,5.88,1541412000,0.0,10.01,90.0,,1.0
1292,4.88,,2018-11-05 19:00:00,2.0,0.82,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,4.88,1541415600,0.0,10.01,120.0,,1.0
1293,5.88,,2018-11-05 20:00:00,2.0,0.76,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,5.88,1541419200,0.0,10.01,120.0,,1.0
1294,3.89,,2018-11-05 21:00:00,2.0,0.87,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,3.89,1541422800,0.0,10.01,60.0,,1.0
1295,3.89,,2018-11-05 22:00:00,3.0,0.94,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,3.89,1541426400,0.0,10.01,30.0,,1.0
1296,0.89,,2018-11-05 23:00:00,2.0,0.94,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,2.87,1541430000,0.0,10.01,350.0,,2.0
1297,1.87,,2018-11-06 00:00:00,0.99,0.94,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,1.87,1541433600,0.0,10.01,11.0,,1.0
1298,-0.05,,2018-11-06 01:00:00,-1.01,0.76,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,2.87,1541437200,0.0,10.01,0.0,,3.0
1299,-1.26,,2018-11-06 02:00:00,0.02,0.87,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,1.87,1541440800,0.0,10.01,350.0,,3.0
1300,-1.45,,2018-11-06 03:00:00,-1.01,0.87,clear-night,39.98694444,116.29055559999999,snow,hadian_meo,Clear,0.87,1541444400,0.0,10.01,341.0,,2.0
1301,-1.45,,2018-11-06 04:00:00,-1.01,0.87,clear-night,39.98694444,116.29055559999999,snow,hadian_meo,Clear,0.87,1541448000,0.0,10.01,350.0,,2.0
1302,-1.14,,2018-11-06 05:00:00,-1.99,0.94,clear-night,39.98694444,116.29055559999999,snow,hadian_meo,Clear,-1.14,1541451600,0.0,10.01,330.0,,1.0
1303,-3.78,,2018-11-06 06:00:00,-1.99,0.94,clear-night,39.98694444,116.29055559999999,snow,hadian_meo,Clear,-1.14,1541455200,0.0,10.01,341.0,,2.0
1304,-3.64,,2018-11-06 07:00:00,-2.98,0.81,clear-day,39.98694444,116.29055559999999,snow,hadian_meo,Clear,-0.11,1541458800,,10.01,0.0,,3.0
1305,0.89,,2018-11-06 08:00:00,-1.99,0.7,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,2.87,1541462400,,10.01,20.0,,2.0
1306,4.75,,2018-11-06 09:00:00,-5.97,0.39,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,6.87,1541466000,,10.01,20.0,,3.0
1307,6.62,,2018-11-06 10:00:00,-7.97,0.3,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,8.88,1541469600,,10.01,30.0,,4.01
1308,7.43,,2018-11-06 11:00:00,-9.97,0.24,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,9.87,1541473200,,10.01,20.0,,5.0
1309,8.36,,2018-11-06 12:00:00,-10.97,0.22,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,9.87,1541476800,,10.01,30.0,,3.0
1310,8.36,,2018-11-06 13:00:00,-10.97,0.22,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,9.87,1541480400,,10.01,30.0,,3.0
1311,9.04,,2018-11-06 14:00:00,-11.96,0.2,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,9.87,1541484000,,10.01,50.0,,2.0
1312,9.04,,2018-11-06 15:00:00,-11.96,0.2,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,9.87,1541487600,,10.01,60.0,,2.0
1313,9.04,,2018-11-06 16:00:00,-8.95,0.26,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,9.87,1541491200,,10.01,60.0,,2.0
1314,6.87,,2018-11-06 17:00:00,-2.97,0.49,clear-day,39.98694444,116.29055559999999,rain,hadian_meo,Clear,6.87,1541494800,,10.01,11.0,,1.0
1315,5.54,,2018-11-06 18:00:00,-6.97,0.37,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,6.87,1541498400,0.0,10.01,200.0,,2.0
1316,9.04,,2018-11-06 19:00:00,-10.97,0.22,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,9.87,1541502000,0.0,10.01,270.0,,2.0
1317,3.22,,2018-11-06 20:00:00,-4.97,0.49,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,4.88,1541505600,0.0,10.01,270.0,,2.0
1318,2.87,,2018-11-06 21:00:00,-2.98,0.65,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,2.87,1541509200,0.0,10.01,,,
1319,-0.28,,2018-11-06 22:00:00,-2.98,0.7,clear-night,39.98694444,116.29055559999999,rain,hadian_meo,Clear,1.87,1541512800,0.0,10.01,0.0,,2.0
1320,-0.11,,2018-11-06 23:00:00,-2.98,0.81,clear-night,39.98694444,116.29055559999999,snow,hadian_meo,Clear,-0.11,1541516400,0.0,10.01,41.0,,1.0
0,-6.89,,2018-12-13 00:00:00,-18.94,0.24,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1544630400,0.0,10.01,350.0,,6.0
1,-8.14,,2018-12-13 01:00:00,-17.93,0.29,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1544634000,0.0,10.01,341.0,,6.0
2,-8.81,,2018-12-13 02:00:00,-18.94,0.28,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1544637600,0.0,10.01,350.0,,5.0
3,-6.08,,2018-12-13 03:00:00,-18.94,0.28,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1544641200,0.0,10.01,0.0,,2.0
4,-7.25,,2018-12-13 04:00:00,-19.92,0.28,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1544644800,0.0,10.01,350.0,,2.0
5,-6.08,,2018-12-13 05:00:00,-19.92,0.26,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1544648400,0.0,10.01,320.0,,2.0
6,-7.57,,2018-12-13 06:00:00,-19.92,0.24,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1544652000,0.0,10.01,300.0,,5.0
7,-6.89,,2018-12-13 07:00:00,-19.92,0.24,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1544655600,0.0,10.01,311.0,,4.01
8,-9.34,,2018-12-13 08:00:00,-18.94,0.3,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1544659200,,10.01,350.0,,4.01
9,-4.87,,2018-12-13 09:00:00,-17.93,0.27,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1544662800,,10.01,20.0,,3.0
10,-2.57,,2018-12-13 10:00:00,-19.91,0.18,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1544666400,,10.01,330.0,,5.0
11,-1.8,,2018-12-13 11:00:00,-20.91,0.15,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1544670000,,10.01,320.0,,6.0
12,-0.52,,2018-12-13 12:00:00,-21.92,0.13,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1544673600,,10.01,341.0,,6.0
13,0.36,,2018-12-13 13:00:00,-22.9,0.11,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,4.88,1544677200,,10.01,330.0,,7.0
14,0.74,,2018-12-13 14:00:00,-21.92,0.12,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1544680800,,10.01,330.0,,6.0
15,1.17,,2018-12-13 15:00:00,-21.92,0.13,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1544684400,,10.01,71.0,,3.0
16,0.89,,2018-12-13 16:00:00,-20.91,0.15,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1544688000,,10.01,71.0,,2.0
17,-0.11,,2018-12-13 17:00:00,-21.93,0.17,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1544691600,0.0,10.01,120.0,,1.0
18,-4.11,,2018-12-13 18:00:00,-18.94,0.3,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1544695200,0.0,10.01,101.0,,1.0
19,-5.12,,2018-12-13 19:00:00,-17.94,0.36,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1544698800,0.0,10.01,,,0.0
20,-6.12,,2018-12-13 20:00:00,-16.96,0.42,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1544702400,0.0,10.01,,,0.0
21,-12.06,,2018-12-13 21:00:00,-17.94,0.42,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1544706000,0.0,10.01,200.0,,3.0
22,-13.07,,2018-12-13 22:00:00,-17.95,0.49,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1544709600,0.0,10.01,11.0,,2.0
23,-7.12,,2018-12-13 23:00:00,-15.94,0.49,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1544713200,0.0,10.01,60.0,,1.0
0,-9.11,,2018-12-14 00:00:00,-15.95,0.57,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1544716800,0.0,10.01,101.0,,1.0
1,-9.11,,2018-12-14 01:00:00,-16.97,0.53,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1544720400,0.0,10.01,110.0,,1.0
2,-10.12,,2018-12-14 02:00:00,-15.96,0.62,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-10.12,1544724000,0.0,10.01,110.0,,1.0
3,-11.13,,2018-12-14 03:00:00,-16.97,0.62,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1544727600,0.0,10.01,30.0,,1.0
4,-11.13,,2018-12-14 04:00:00,-16.97,0.62,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1544731200,0.0,10.01,,,0.0
5,-11.13,,2018-12-14 05:00:00,-15.96,0.67,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1544734800,0.0,10.01,,,0.0
6,-12.12,,2018-12-14 06:00:00,-16.98,0.67,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-12.12,1544738400,0.0,10.01,,,
7,-12.12,,2018-12-14 07:00:00,-15.96,0.73,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-12.12,1544742000,0.0,10.01,30.0,,1.0
8,-11.13,,2018-12-14 08:00:00,-15.96,0.67,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1544745600,,10.01,30.0,,1.0
9,-6.12,,2018-12-14 09:00:00,-12.99,0.58,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1544749200,,10.01,,,0.0
10,-3.11,,2018-12-14 10:00:00,-14.94,0.39,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1544752800,,10.01,20.0,,1.0
11,-2.12,,2018-12-14 11:00:00,-15.93,0.34,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1544756400,,10.01,,,
12,-3.78,,2018-12-14 12:00:00,-14.94,0.34,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1544760000,,10.01,200.0,,2.0
13,-1.45,,2018-12-14 13:00:00,-15.93,0.27,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1544763600,,10.01,240.0,,2.0
14,-0.28,,2018-12-14 14:00:00,-16.94,0.23,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1544767200,,10.01,240.0,,2.0
15,-0.76,,2018-12-14 15:00:00,-18.93,0.18,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1544770800,,10.01,180.0,,4.01
16,-0.05,,2018-12-14 16:00:00,-18.93,0.18,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1544774400,,10.01,180.0,,3.0
17,-4.93,,2018-12-14 17:00:00,-15.93,0.34,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1544778000,0.0,10.01,0.0,,2.0
18,-4.11,,2018-12-14 18:00:00,-14.94,0.43,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1544781600,0.0,10.01,20.0,,1.0
19,-5.12,,2018-12-14 19:00:00,-14.94,0.46,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1544785200,0.0,10.01,20.0,,1.0
20,-11.92,,2018-12-14 20:00:00,-15.94,0.53,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1544788800,0.0,10.01,71.0,,2.0
21,-9.59,,2018-12-14 21:00:00,-13.98,0.54,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1544792400,0.0,10.01,71.0,,2.0
22,-7.12,,2018-12-14 22:00:00,-14.95,0.53,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1544796000,0.0,10.01,50.0,,1.0
23,-13.07,,2018-12-14 23:00:00,-14.96,0.62,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1544799600,0.0,10.01,71.0,,2.0
0,-14.26,,2018-12-15 00:00:00,-14.96,0.68,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-10.12,1544803200,0.0,10.01,90.0,,2.0
1,-9.11,,2018-12-15 01:00:00,-15.95,0.57,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1544806800,0.0,10.01,20.0,,1.0
2,-10.12,,2018-12-15 02:00:00,-14.96,0.68,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-10.12,1544810400,0.0,10.01,30.0,,1.0
3,-11.13,,2018-12-15 03:00:00,-14.97,0.73,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1544814000,0.0,10.01,50.0,,1.0
4,-10.12,,2018-12-15 04:00:00,-14.96,0.68,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-10.12,1544817600,0.0,10.01,341.0,,1.0
5,-14.26,,2018-12-15 05:00:00,-14.96,0.68,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-10.12,1544821200,0.0,10.01,350.0,,2.0
6,-10.12,,2018-12-15 06:00:00,-14.96,0.68,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-10.12,1544824800,0.0,10.01,150.0,,1.0
7,-16.88,,2018-12-15 07:00:00,-14.97,0.73,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1544828400,0.0,10.01,0.0,,3.0
8,-10.12,,2018-12-15 08:00:00,-13.99,0.73,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-10.12,1544832000,,10.01,,,0.0
9,-5.12,,2018-12-15 09:00:00,-11.97,0.58,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1544835600,,10.01,11.0,,1.0
10,-4.93,,2018-12-15 10:00:00,-10.98,0.51,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1544839200,,10.01,0.0,,2.0
11,-3.78,,2018-12-15 11:00:00,-10.98,0.47,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1544842800,,10.01,311.0,,2.0
12,-2.59,,2018-12-15 12:00:00,-13.97,0.34,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1544846400,,10.01,0.0,,2.0
13,0.87,,2018-12-15 13:00:00,-14.93,0.3,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1544850000,,10.01,,,
14,1.87,,2018-12-15 14:00:00,-13.97,0.3,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1544853600,,10.01,,,
15,-0.28,,2018-12-15 15:00:00,-13.97,0.3,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1544857200,,10.01,200.0,,2.0
16,-1.45,,2018-12-15 16:00:00,-13.97,0.32,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1544860800,,10.01,170.0,,2.0
17,-2.12,,2018-12-15 17:00:00,-11.97,0.47,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1544864400,0.0,8.0,101.0,,1.0
18,-1.14,,2018-12-15 18:00:00,-11.96,0.44,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1544868000,0.0,8.0,150.0,,1.0
19,-4.93,,2018-12-15 19:00:00,-11.97,0.47,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1544871600,0.0,8.0,150.0,,2.0
20,-3.11,,2018-12-15 20:00:00,-10.98,0.54,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1544875200,0.0,8.0,,,
21,-2.12,,2018-12-15 21:00:00,-10.98,0.51,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1544878800,0.0,8.0,41.0,,1.0
22,-2.12,,2018-12-15 22:00:00,-10.98,0.51,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1544882400,0.0,8.0,,,0.0
23,-4.11,,2018-12-15 23:00:00,-11.97,0.54,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1544886000,0.0,8.0,,,0.0
0,-6.12,,2018-12-16 00:00:00,-11.98,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1544889600,0.0,8.0,,,
1,-10.86,,2018-12-16 01:00:00,-11.98,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1544893200,0.0,8.0,341.0,,3.0
2,-10.86,,2018-12-16 02:00:00,-11.98,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1544896800,0.0,8.0,350.0,,3.0
3,-9.59,,2018-12-16 03:00:00,-11.98,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1544900400,0.0,8.0,330.0,,2.0
4,-10.76,,2018-12-16 04:00:00,-11.98,0.68,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1544904000,0.0,8.0,341.0,,2.0
5,-13.07,,2018-12-16 05:00:00,-13.99,0.68,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1544907600,0.0,8.0,341.0,,2.0
6,-9.59,,2018-12-16 06:00:00,-12.99,0.58,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1544911200,0.0,10.01,320.0,,2.0
7,-10.86,,2018-12-16 07:00:00,-11.98,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1544914800,0.0,10.01,330.0,,3.0
8,-8.12,,2018-12-16 08:00:00,-12.99,0.68,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1544918400,,6.0,,,0.0
9,-3.11,,2018-12-16 09:00:00,-9.98,0.59,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1544922000,,10.01,0.0,,1.0
10,-2.59,,2018-12-16 10:00:00,-11.96,0.4,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1544925600,,10.01,281.0,,2.0
11,1.71,,2018-12-16 11:00:00,-12.97,0.26,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1544929200,,10.01,290.0,8.99,4.01
12,3.65,,2018-12-16 12:00:00,-13.96,0.2,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,7.88,1544932800,,10.01,281.0,8.99,8.99
13,3.18,,2018-12-16 13:00:00,-15.92,0.17,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,7.88,1544936400,,10.01,281.0,16.0,11.0
14,4.96,,2018-12-16 14:00:00,-16.93,0.14,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,8.88,1544940000,,10.01,290.0,16.0,8.99
15,4.96,,2018-12-16 15:00:00,-16.93,0.14,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,8.88,1544943600,,10.01,281.0,14.99,8.99
16,5.22,,2018-12-16 16:00:00,-16.93,0.14,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,8.88,1544947200,,10.01,290.0,17.0,8.0
17,4.55,,2018-12-16 17:00:00,-16.93,0.15,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1544950800,0.0,10.01,281.0,,6.0
18,4.16,,2018-12-16 18:00:00,-15.92,0.18,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1544954400,0.0,10.01,281.0,,4.01
19,4.75,,2018-12-16 19:00:00,-16.93,0.16,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1544958000,0.0,10.01,290.0,,3.0
20,2.93,,2018-12-16 20:00:00,-17.92,0.16,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1544961600,0.0,10.01,311.0,,4.01
21,1.18,,2018-12-16 21:00:00,-16.94,0.19,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1544965200,0.0,10.01,311.0,,5.0
22,-2.46,,2018-12-16 22:00:00,-17.93,0.23,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1544968800,0.0,10.01,350.0,,3.0
23,-0.76,,2018-12-16 23:00:00,-17.93,0.2,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1544972400,0.0,10.01,311.0,,4.01
0,-1.32,,2018-12-17 00:00:00,-18.93,0.18,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1544976000,0.0,10.01,320.0,,5.0
1,-8.11,,2018-12-17 01:00:00,-16.95,0.33,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1544979600,0.0,10.01,320.0,,4.01
2,-4.11,,2018-12-17 02:00:00,-15.93,0.39,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1544983200,0.0,10.01,,,
3,-5.12,,2018-12-17 03:00:00,-15.94,0.42,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1544986800,0.0,10.01,,,0.0
4,-6.12,,2018-12-17 04:00:00,-15.94,0.46,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1544990400,0.0,10.01,150.0,,1.0
